x-axis,MATH
Hertz,dBV
+13.92000E+03,-99.34761E+00
+13.94000E+03,-106.29204E+00
+13.96000E+03,-99.47166E+00
+13.98000E+03,-94.75044E+00
+14.00000E+03,-93.28888E+00
+14.02000E+03,-93.33862E+00
+14.04000E+03,-95.86761E+00
+14.06000E+03,-96.71288E+00
+14.08000E+03,-93.93570E+00
+14.10000E+03,-91.25557E+00
+14.12000E+03,-91.18500E+00
+14.14000E+03,-94.40224E+00
+14.16000E+03,-98.94592E+00
+14.18000E+03,-92.51747E+00
+14.20000E+03,-90.82512E+00
+14.22000E+03,-94.02718E+00
+14.24000E+03,-96.11412E+00
+14.26000E+03,-95.82344E+00
+14.28000E+03,-95.57487E+00
+14.30000E+03,-96.67793E+00
+14.32000E+03,-93.46939E+00
+14.34000E+03,-88.92326E+00
+14.36000E+03,-89.76730E+00
+14.38000E+03,-97.92191E+00
+14.40000E+03,-100.06432E+00
+14.42000E+03,-99.62563E+00
+14.44000E+03,-102.76230E+00
+14.46000E+03,-101.58745E+00
+14.48000E+03,-93.90503E+00
+14.50000E+03,-91.16600E+00
+14.52000E+03,-91.04881E+00
+14.54000E+03,-91.54762E+00
+14.56000E+03,-94.78180E+00
+14.58000E+03,-96.70456E+00
+14.60000E+03,-92.68021E+00
+14.62000E+03,-88.76457E+00
+14.64000E+03,-82.51465E+00
+14.66000E+03,-77.05864E+00
+14.68000E+03,-73.50220E+00
+14.70000E+03,-71.38519E+00
+14.72000E+03,-71.29044E+00
+14.74000E+03,-73.40530E+00
+14.76000E+03,-78.82767E+00
+14.78000E+03,-89.96002E+00
+14.80000E+03,-98.92479E+00
+14.82000E+03,-99.11163E+00
+14.84000E+03,-99.64737E+00
+14.86000E+03,-102.48024E+00
+14.88000E+03,-99.14246E+00
+14.90000E+03,-93.70895E+00
+14.92000E+03,-91.55457E+00
+14.94000E+03,-92.94106E+00
+14.96000E+03,-93.73375E+00
+14.98000E+03,-94.06906E+00
+15.00000E+03,-96.36368E+00
+15.02000E+03,-97.81456E+00
+15.04000E+03,-97.09488E+00
+15.06000E+03,-99.35074E+00
+15.08000E+03,-96.33064E+00
+15.10000E+03,-94.19456E+00
+15.12000E+03,-93.06038E+00
+15.14000E+03,-91.29532E+00
+15.16000E+03,-90.07019E+00
+15.18000E+03,-89.66469E+00
+15.20000E+03,-89.66537E+00
+15.22000E+03,-91.92749E+00
+15.24000E+03,-97.04048E+00
+15.26000E+03,-101.48293E+00
+15.28000E+03,-99.10614E+00
+15.30000E+03,-102.01836E+00
+15.32000E+03,-96.59897E+00
+15.34000E+03,-90.79308E+00
+15.36000E+03,-92.07336E+00
+15.38000E+03,-96.15486E+00
+15.40000E+03,-92.73483E+00
+15.42000E+03,-90.75844E+00
+15.44000E+03,-89.86313E+00
+15.46000E+03,-89.55925E+00
+15.48000E+03,-90.60631E+00
+15.50000E+03,-92.07962E+00
+15.52000E+03,-93.70399E+00
+15.54000E+03,-91.40770E+00
+15.56000E+03,-89.52850E+00
+15.58000E+03,-88.88275E+00
+15.60000E+03,-86.87401E+00
+15.62000E+03,-82.63283E+00
+15.64000E+03,-78.45001E+00
+15.66000E+03,-75.69176E+00
+15.68000E+03,-74.70306E+00
+15.70000E+03,-75.43831E+00
+15.72000E+03,-78.02124E+00
+15.74000E+03,-85.48622E+00
+15.76000E+03,-90.94193E+00
+15.78000E+03,-94.81430E+00
+15.80000E+03,-98.53043E+00
+15.82000E+03,-99.99031E+00
+15.84000E+03,-94.92027E+00
+15.86000E+03,-92.68356E+00
+15.88000E+03,-94.54918E+00
+15.90000E+03,-95.70450E+00
+15.92000E+03,-97.14737E+00
+15.94000E+03,-100.87624E+00
+15.96000E+03,-95.17647E+00
+15.98000E+03,-89.76189E+00
+16.00000E+03,-89.27094E+00
+16.02000E+03,-92.74017E+00
+16.04000E+03,-96.51543E+00
+16.06000E+03,-94.78401E+00
+16.08000E+03,-100.48691E+00
+16.10000E+03,-103.75206E+00
+16.12000E+03,-101.68839E+00
+16.14000E+03,-98.82126E+00
+16.16000E+03,-98.21487E+00
+16.18000E+03,-99.14925E+00
+16.20000E+03,-102.26418E+00
